date,crime_level_sum,crime_count,weather_crime_count,violent_count,COP_count,gun_crime_count,dayofweek,day,month,year
2014-03-13,702,376,77,39.0,60.0,3.0,thursday,13,3,2014
2014-03-14,884,482,86,48.0,76.0,3.0,friday,14,3,2014
2014-03-15,779,435,72,40.0,59.0,2.0,saturday,15,3,2014
2014-03-16,616,350,57,26.0,46.0,2.0,sunday,16,3,2014
2014-03-17,711,394,68,34.0,51.0,3.0,monday,17,3,2014
2014-03-18,661,380,63,33.0,59.0,2.0,tuesday,18,3,2014
2014-03-19,926,506,103,44.0,73.0,5.0,wednesday,19,3,2014
2014-03-20,688,386,58,24.0,50.0,7.0,thursday,20,3,2014
2014-03-21,767,403,67,42.0,52.0,1.0,friday,21,3,2014
2014-03-22,761,417,75,42.0,57.0,2.0,saturday,22,3,2014
2014-03-23,731,394,79,42.0,64.0,4.0,sunday,23,3,2014
2014-03-24,810,430,88,50.0,65.0,2.0,monday,24,3,2014
2014-03-25,781,399,86,49.0,71.0,7.0,tuesday,25,3,2014
2014-03-26,687,363,68,37.0,48.0,2.0,wednesday,26,3,2014
2014-03-27,946,486,100,56.0,81.0,2.0,thursday,27,3,2014
2014-03-28,938,489,98,62.0,81.0,2.0,friday,28,3,2014
2014-03-29,740,395,72,35.0,50.0,2.0,saturday,29,3,2014
2014-03-30,652,333,81,49.0,63.0,2.0,sunday,30,3,2014
2014-03-31,629,344,54,21.0,39.0,1.0,monday,31,3,2014
2014-04-01,688,394,56,25.0,41.0,1.0,tuesday,1,4,2014
2014-04-02,669,383,60,30.0,56.0,2.0,wednesday,2,4,2014
2014-04-03,774,434,74,36.0,54.0,2.0,thursday,3,4,2014
2014-04-04,724,395,77,38.0,42.0,2.0,friday,4,4,2014
2014-04-05,774,415,73,39.0,60.0,2.0,saturday,5,4,2014
2014-04-06,732,394,76,43.0,62.0,3.0,sunday,6,4,2014
2014-04-07,773,417,85,48.0,59.0,6.0,monday,7,4,2014
2014-04-08,701,397,68,35.0,60.0,0.0,tuesday,8,4,2014
2014-04-09,725,387,79,36.0,52.0,5.0,wednesday,9,4,2014
2014-04-10,821,440,84,40.0,56.0,0.0,thursday,10,4,2014
2014-04-11,806,440,76,41.0,52.0,1.0,friday,11,4,2014
2014-04-12,871,468,91,44.0,59.0,2.0,saturday,12,4,2014
2014-04-13,656,343,74,32.0,49.0,2.0,sunday,13,4,2014
2014-04-14,671,354,66,48.0,67.0,2.0,monday,14,4,2014
2014-04-15,633,357,55,24.0,46.0,1.0,tuesday,15,4,2014
2014-04-16,831,467,89,35.0,59.0,4.0,wednesday,16,4,2014
2014-04-17,748,387,76,44.0,66.0,7.0,thursday,17,4,2014
2014-04-18,792,435,77,42.0,65.0,3.0,friday,18,4,2014
2014-04-19,856,451,82,52.0,74.0,4.0,saturday,19,4,2014
2014-04-20,688,354,79,40.0,56.0,1.0,sunday,20,4,2014
2014-04-21,706,363,75,42.0,49.0,6.0,monday,21,4,2014
2014-04-22,731,383,71,37.0,53.0,4.0,tuesday,22,4,2014
2014-04-23,717,384,80,41.0,57.0,2.0,wednesday,23,4,2014
2014-04-24,817,440,76,42.0,50.0,3.0,thursday,24,4,2014
2014-04-25,812,454,75,34.0,52.0,1.0,friday,25,4,2014
2014-04-26,832,436,91,52.0,72.0,2.0,saturday,26,4,2014
2014-04-27,669,349,77,39.0,60.0,1.0,sunday,27,4,2014
2014-04-28,738,400,75,40.0,60.0,5.0,monday,28,4,2014
2014-04-29,683,362,67,42.0,53.0,0.0,tuesday,29,4,2014
2014-04-30,722,383,79,42.0,57.0,2.0,wednesday,30,4,2014
2014-05-01,775,423,87,43.0,60.0,5.0,thursday,1,5,2014
2014-05-02,720,412,68,37.0,52.0,0.0,friday,2,5,2014
2014-05-03,689,370,73,39.0,54.0,5.0,saturday,3,5,2014
2014-05-04,668,347,76,41.0,55.0,0.0,sunday,4,5,2014
2014-05-05,702,383,68,43.0,52.0,3.0,monday,5,5,2014
2014-05-06,752,415,75,38.0,57.0,3.0,tuesday,6,5,2014
2014-05-07,655,350,72,34.0,46.0,1.0,wednesday,7,5,2014
2014-05-08,669,349,76,38.0,63.0,1.0,thursday,8,5,2014
2014-05-09,756,405,81,46.0,51.0,1.0,friday,9,5,2014
2014-05-10,717,373,89,38.0,50.0,2.0,saturday,10,5,2014
2014-05-11,713,367,73,49.0,56.0,2.0,sunday,11,5,2014
2014-05-12,628,332,64,34.0,49.0,3.0,monday,12,5,2014
2014-05-13,685,372,66,39.0,49.0,3.0,tuesday,13,5,2014
2014-05-14,752,406,78,47.0,62.0,1.0,wednesday,14,5,2014
2014-05-15,756,399,69,48.0,63.0,3.0,thursday,15,5,2014
2014-05-16,738,399,69,42.0,55.0,1.0,friday,16,5,2014
2014-05-17,830,444,93,39.0,60.0,7.0,saturday,17,5,2014
2014-05-18,790,424,86,52.0,69.0,0.0,sunday,18,5,2014
2014-05-19,690,379,62,34.0,62.0,2.0,monday,19,5,2014
2014-05-20,692,385,69,33.0,62.0,6.0,tuesday,20,5,2014
2014-05-21,749,400,82,51.0,68.0,1.0,wednesday,21,5,2014
2014-05-22,656,371,54,28.0,35.0,4.0,thursday,22,5,2014
2014-05-23,847,441,89,47.0,67.0,6.0,friday,23,5,2014
2014-05-24,713,389,88,38.0,67.0,3.0,saturday,24,5,2014
2014-05-25,824,427,96,52.0,67.0,3.0,sunday,25,5,2014
2014-05-26,776,401,89,51.0,73.0,4.0,monday,26,5,2014
2014-05-27,695,391,58,30.0,47.0,2.0,tuesday,27,5,2014
2014-05-28,722,394,60,37.0,50.0,3.0,wednesday,28,5,2014
2014-05-29,725,377,83,47.0,52.0,3.0,thursday,29,5,2014
2014-05-30,679,367,70,42.0,53.0,1.0,friday,30,5,2014
2014-05-31,656,339,77,40.0,62.0,6.0,saturday,31,5,2014
2014-06-01,666,342,84,44.0,63.0,10.0,sunday,1,6,2014
2014-06-02,734,379,82,49.0,82.0,4.0,monday,2,6,2014
2014-06-03,777,401,88,52.0,71.0,5.0,tuesday,3,6,2014
2014-06-04,871,468,88,50.0,77.0,3.0,wednesday,4,6,2014
2014-06-05,761,409,87,44.0,63.0,7.0,thursday,5,6,2014
2014-06-06,780,409,81,42.0,64.0,5.0,friday,6,6,2014
2014-06-07,681,380,69,34.0,57.0,4.0,saturday,7,6,2014
2014-06-08,567,297,56,31.0,46.0,0.0,sunday,8,6,2014
2014-06-09,673,356,70,42.0,54.0,2.0,monday,9,6,2014
2014-06-10,651,360,64,39.0,51.0,2.0,tuesday,10,6,2014
2014-06-11,681,355,77,45.0,60.0,3.0,wednesday,11,6,2014
2014-06-12,656,353,59,34.0,48.0,0.0,thursday,12,6,2014
2014-06-13,701,384,58,36.0,55.0,0.0,friday,13,6,2014
2014-06-14,690,367,75,35.0,48.0,1.0,saturday,14,6,2014
2014-06-15,658,360,70,40.0,60.0,4.0,sunday,15,6,2014
2014-06-16,644,360,62,28.0,56.0,1.0,monday,16,6,2014
2014-06-17,719,398,78,36.0,56.0,5.0,tuesday,17,6,2014
2014-06-18,650,368,57,30.0,42.0,8.0,wednesday,18,6,2014
2014-06-19,712,378,80,42.0,60.0,1.0,thursday,19,6,2014
2014-06-20,816,472,59,21.0,46.0,2.0,friday,20,6,2014
2014-06-21,780,418,77,44.0,57.0,4.0,saturday,21,6,2014
2014-06-22,627,325,67,35.0,47.0,8.0,sunday,22,6,2014
2014-06-23,755,407,81,47.0,68.0,4.0,monday,23,6,2014
2014-06-24,632,353,62,29.0,42.0,2.0,tuesday,24,6,2014
2014-06-25,693,373,62,35.0,51.0,7.0,wednesday,25,6,2014
2014-06-26,718,381,83,45.0,58.0,5.0,thursday,26,6,2014
2014-06-27,878,458,97,57.0,76.0,3.0,friday,27,6,2014
2014-06-28,1001,495,124,67.0,92.0,3.0,saturday,28,6,2014
2014-06-29,952,482,114,62.0,94.0,3.0,sunday,29,6,2014
2014-06-30,636,350,58,31.0,41.0,3.0,monday,30,6,2014
2014-07-01,707,401,71,27.0,54.0,3.0,tuesday,1,7,2014
2014-07-02,732,389,73,44.0,65.0,4.0,wednesday,2,7,2014
2014-07-03,738,401,77,34.0,55.0,5.0,thursday,3,7,2014
2014-07-04,718,380,72,44.0,57.0,1.0,friday,4,7,2014
2014-07-05,712,379,73,42.0,59.0,1.0,saturday,5,7,2014
2014-07-06,656,355,71,35.0,45.0,3.0,sunday,6,7,2014
2014-07-07,824,437,90,47.0,66.0,7.0,monday,7,7,2014
2014-07-08,689,381,76,35.0,66.0,6.0,tuesday,8,7,2014
2014-07-09,813,441,85,45.0,67.0,4.0,wednesday,9,7,2014
2014-07-10,696,391,61,35.0,61.0,0.0,thursday,10,7,2014
2014-07-11,731,394,81,41.0,67.0,2.0,friday,11,7,2014
2014-07-12,766,389,97,58.0,73.0,7.0,saturday,12,7,2014
2014-07-13,677,359,72,36.0,48.0,2.0,sunday,13,7,2014
2014-07-14,781,427,83,42.0,61.0,1.0,monday,14,7,2014
2014-07-15,748,401,82,42.0,63.0,2.0,tuesday,15,7,2014
2014-07-16,703,377,77,34.0,49.0,1.0,wednesday,16,7,2014
2014-07-17,711,395,64,29.0,49.0,2.0,thursday,17,7,2014
2014-07-18,831,430,97,48.0,67.0,3.0,friday,18,7,2014
2014-07-19,766,399,77,46.0,52.0,2.0,saturday,19,7,2014
2014-07-20,684,360,74,37.0,62.0,3.0,sunday,20,7,2014
2014-07-21,828,427,85,51.0,66.0,4.0,monday,21,7,2014
2014-07-22,824,434,71,44.0,73.0,3.0,tuesday,22,7,2014
2014-07-23,695,388,63,28.0,61.0,9.0,wednesday,23,7,2014
2014-07-24,833,427,98,63.0,86.0,3.0,thursday,24,7,2014
2014-07-25,816,426,86,51.0,74.0,1.0,friday,25,7,2014
2014-07-26,706,368,79,37.0,63.0,1.0,saturday,26,7,2014
2014-07-27,799,410,91,51.0,78.0,0.0,sunday,27,7,2014
2014-07-28,735,400,71,40.0,62.0,4.0,monday,28,7,2014
2014-07-29,825,448,82,39.0,63.0,0.0,tuesday,29,7,2014
2014-07-30,796,422,83,44.0,66.0,5.0,wednesday,30,7,2014
2014-07-31,704,394,63,28.0,51.0,5.0,thursday,31,7,2014
2014-08-01,799,451,74,37.0,55.0,2.0,friday,1,8,2014
2014-08-02,819,432,84,49.0,72.0,2.0,saturday,2,8,2014
2014-08-03,688,371,62,32.0,48.0,2.0,sunday,3,8,2014
2014-08-04,691,370,75,38.0,44.0,2.0,monday,4,8,2014
2014-08-05,707,373,79,41.0,64.0,6.0,tuesday,5,8,2014
2014-08-06,782,425,79,40.0,63.0,4.0,wednesday,6,8,2014
2014-08-07,855,446,93,48.0,68.0,3.0,thursday,7,8,2014
2014-08-08,913,503,85,40.0,65.0,4.0,friday,8,8,2014
2014-08-09,941,504,94,47.0,71.0,1.0,saturday,9,8,2014
2014-08-10,836,449,77,37.0,54.0,1.0,sunday,10,8,2014
2014-08-11,719,387,79,43.0,67.0,1.0,monday,11,8,2014
2014-08-12,699,405,58,24.0,42.0,4.0,tuesday,12,8,2014
2014-08-13,732,406,61,31.0,44.0,3.0,wednesday,13,8,2014
2014-08-14,812,440,68,33.0,48.0,0.0,thursday,14,8,2014
2014-08-15,785,416,83,47.0,61.0,3.0,friday,15,8,2014
2014-08-16,881,477,86,40.0,64.0,5.0,saturday,16,8,2014
2014-08-17,764,405,77,42.0,61.0,4.0,sunday,17,8,2014
2014-08-18,845,468,82,39.0,71.0,3.0,monday,18,8,2014
2014-08-19,670,361,63,34.0,49.0,1.0,tuesday,19,8,2014
2014-08-20,796,445,71,34.0,58.0,3.0,wednesday,20,8,2014
2014-08-21,710,372,76,40.0,58.0,3.0,thursday,21,8,2014
2014-08-22,873,467,74,44.0,67.0,0.0,friday,22,8,2014
2014-08-23,898,465,93,53.0,74.0,6.0,saturday,23,8,2014
2014-08-24,751,387,85,42.0,68.0,3.0,sunday,24,8,2014
2014-08-25,708,411,63,24.0,47.0,1.0,monday,25,8,2014
2014-08-26,823,424,88,51.0,63.0,4.0,tuesday,26,8,2014
2014-08-27,737,391,79,38.0,66.0,2.0,wednesday,27,8,2014
2014-08-28,682,376,51,32.0,52.0,1.0,thursday,28,8,2014
2014-08-29,933,493,98,58.0,80.0,2.0,friday,29,8,2014
2014-08-30,819,454,76,37.0,51.0,2.0,saturday,30,8,2014
2014-08-31,761,373,91,58.0,67.0,2.0,sunday,31,8,2014
2014-09-01,684,356,80,42.0,56.0,1.0,monday,1,9,2014
2014-09-02,742,399,84,32.0,57.0,9.0,tuesday,2,9,2014
2014-09-03,729,379,80,51.0,65.0,2.0,wednesday,3,9,2014
2014-09-04,859,467,75,49.0,62.0,0.0,thursday,4,9,2014
2014-09-05,820,437,80,44.0,61.0,3.0,friday,5,9,2014
2014-09-06,786,426,93,50.0,70.0,4.0,saturday,6,9,2014
2014-09-07,673,343,79,40.0,64.0,1.0,sunday,7,9,2014
2014-09-08,717,394,69,41.0,54.0,2.0,monday,8,9,2014
2014-09-09,768,429,66,40.0,64.0,4.0,tuesday,9,9,2014
2014-09-10,835,450,91,41.0,63.0,8.0,wednesday,10,9,2014
2014-09-11,759,396,76,50.0,53.0,3.0,thursday,11,9,2014
2014-09-12,763,415,70,32.0,50.0,4.0,friday,12,9,2014
2014-09-13,757,408,87,40.0,60.0,1.0,saturday,13,9,2014
2014-09-14,748,390,83,42.0,70.0,7.0,sunday,14,9,2014
2014-09-15,700,383,63,28.0,44.0,4.0,monday,15,9,2014
2014-09-16,721,397,60,32.0,48.0,2.0,tuesday,16,9,2014
2014-09-17,734,388,80,38.0,53.0,4.0,wednesday,17,9,2014
2014-09-18,727,405,69,31.0,49.0,4.0,thursday,18,9,2014
2014-09-19,872,459,81,44.0,77.0,13.0,friday,19,9,2014
2014-09-20,872,471,92,44.0,69.0,7.0,saturday,20,9,2014
2014-09-21,824,431,99,56.0,78.0,5.0,sunday,21,9,2014
2014-09-22,812,395,118,68.0,91.0,4.0,monday,22,9,2014
2014-09-23,822,419,90,56.0,81.0,1.0,tuesday,23,9,2014
2014-09-24,710,378,69,37.0,58.0,1.0,wednesday,24,9,2014
2014-09-25,726,378,80,44.0,70.0,5.0,thursday,25,9,2014
2014-09-26,835,452,82,44.0,63.0,0.0,friday,26,9,2014
2014-09-27,925,489,95,58.0,70.0,0.0,saturday,27,9,2014
2014-09-28,759,374,99,56.0,77.0,5.0,sunday,28,9,2014
2014-09-29,746,399,70,38.0,59.0,3.0,monday,29,9,2014
2014-09-30,674,390,65,31.0,56.0,8.0,tuesday,30,9,2014
2014-10-01,819,435,84,48.0,66.0,6.0,wednesday,1,10,2014
2014-10-02,763,395,101,50.0,71.0,5.0,thursday,2,10,2014
2014-10-03,832,443,83,32.0,52.0,5.0,friday,3,10,2014
2014-10-04,941,475,109,60.0,71.0,1.0,saturday,4,10,2014
2014-10-05,831,422,106,59.0,84.0,8.0,sunday,5,10,2014
2014-10-06,748,388,87,47.0,69.0,1.0,monday,6,10,2014
2014-10-07,881,448,98,50.0,73.0,1.0,tuesday,7,10,2014
2014-10-08,701,379,60,32.0,59.0,2.0,wednesday,8,10,2014
2014-10-09,832,452,79,37.0,61.0,2.0,thursday,9,10,2014
2014-10-10,831,449,78,45.0,67.0,5.0,friday,10,10,2014
2014-10-11,960,514,92,41.0,69.0,1.0,saturday,11,10,2014
2014-10-12,768,401,83,42.0,54.0,6.0,sunday,12,10,2014
2014-10-13,774,428,67,28.0,50.0,2.0,monday,13,10,2014
2014-10-14,806,433,78,49.0,72.0,4.0,tuesday,14,10,2014
2014-10-15,791,410,76,48.0,58.0,0.0,wednesday,15,10,2014
2014-10-16,766,411,73,44.0,61.0,2.0,thursday,16,10,2014
2014-10-17,854,430,94,53.0,75.0,4.0,friday,17,10,2014
2014-10-18,795,427,70,38.0,51.0,2.0,saturday,18,10,2014
2014-10-19,734,381,74,44.0,70.0,1.0,sunday,19,10,2014
2014-10-20,731,393,69,34.0,57.0,5.0,monday,20,10,2014
2014-10-21,748,402,68,43.0,66.0,0.0,tuesday,21,10,2014
2014-10-22,719,391,64,39.0,57.0,5.0,wednesday,22,10,2014
2014-10-23,833,434,85,51.0,61.0,3.0,thursday,23,10,2014
2014-10-24,894,472,106,53.0,84.0,5.0,friday,24,10,2014
2014-10-25,878,445,95,55.0,77.0,6.0,saturday,25,10,2014
2014-10-26,711,376,75,39.0,57.0,6.0,sunday,26,10,2014
2014-10-27,695,360,72,36.0,57.0,5.0,monday,27,10,2014
2014-10-28,759,409,64,35.0,46.0,1.0,tuesday,28,10,2014
2014-10-29,938,488,123,59.0,94.0,2.0,wednesday,29,10,2014
2014-10-30,704,376,78,39.0,68.0,3.0,thursday,30,10,2014
2014-10-31,797,426,92,38.0,62.0,6.0,friday,31,10,2014
2014-11-01,909,458,112,59.0,87.0,6.0,saturday,1,11,2014
2014-11-02,701,358,85,47.0,61.0,4.0,sunday,2,11,2014
2014-11-03,681,354,65,39.0,55.0,2.0,monday,3,11,2014
2014-11-04,725,395,64,31.0,53.0,2.0,tuesday,4,11,2014
2014-11-05,775,415,77,43.0,52.0,4.0,wednesday,5,11,2014
2014-11-06,704,396,73,33.0,45.0,4.0,thursday,6,11,2014
2014-11-07,786,424,81,44.0,66.0,6.0,friday,7,11,2014
2014-11-08,753,412,83,36.0,57.0,5.0,saturday,8,11,2014
2014-11-09,724,381,71,37.0,49.0,2.0,sunday,9,11,2014
2014-11-10,768,409,74,45.0,63.0,1.0,monday,10,11,2014
2014-11-11,700,374,73,35.0,53.0,4.0,tuesday,11,11,2014
2014-11-12,766,409,68,43.0,69.0,0.0,wednesday,12,11,2014
2014-11-13,672,369,62,28.0,49.0,4.0,thursday,13,11,2014
2014-11-14,846,460,72,38.0,58.0,3.0,friday,14,11,2014
2014-11-15,857,456,90,49.0,71.0,1.0,saturday,15,11,2014
2014-11-16,686,363,67,38.0,55.0,1.0,sunday,16,11,2014
2014-11-17,661,353,65,34.0,58.0,1.0,monday,17,11,2014
2014-11-18,781,416,82,41.0,62.0,2.0,tuesday,18,11,2014
2014-11-19,665,355,71,33.0,44.0,1.0,wednesday,19,11,2014
2014-11-20,679,359,66,29.0,41.0,6.0,thursday,20,11,2014
2014-11-21,832,438,79,44.0,65.0,4.0,friday,21,11,2014
2014-11-22,863,444,94,50.0,67.0,5.0,saturday,22,11,2014
2014-11-23,748,408,70,38.0,52.0,0.0,sunday,23,11,2014
2014-11-24,797,413,84,46.0,65.0,4.0,monday,24,11,2014
2014-11-25,811,426,69,39.0,48.0,2.0,tuesday,25,11,2014
2014-11-26,822,443,74,36.0,59.0,4.0,wednesday,26,11,2014
2014-11-27,592,306,65,35.0,39.0,0.0,thursday,27,11,2014
2014-11-28,801,393,99,46.0,68.0,7.0,friday,28,11,2014
2014-11-29,735,381,71,37.0,51.0,3.0,saturday,29,11,2014
2014-11-30,620,313,68,39.0,56.0,2.0,sunday,30,11,2014
2014-12-01,738,411,63,32.0,55.0,2.0,monday,1,12,2014
2014-12-02,652,349,67,29.0,47.0,4.0,tuesday,2,12,2014
2014-12-03,617,322,64,39.0,45.0,3.0,wednesday,3,12,2014
2014-12-04,665,344,69,38.0,50.0,0.0,thursday,4,12,2014
2014-12-05,841,437,81,44.0,63.0,8.0,friday,5,12,2014
2014-12-06,753,384,93,38.0,68.0,5.0,saturday,6,12,2014
2014-12-07,692,356,83,43.0,56.0,5.0,sunday,7,12,2014
2014-12-08,728,387,74,35.0,51.0,3.0,monday,8,12,2014
2014-12-09,762,393,88,49.0,69.0,9.0,tuesday,9,12,2014
2014-12-10,769,401,83,43.0,57.0,2.0,wednesday,10,12,2014
2014-12-11,593,308,68,34.0,47.0,1.0,thursday,11,12,2014
2014-12-12,814,427,73,38.0,64.0,2.0,friday,12,12,2014
2014-12-13,785,410,92,46.0,76.0,7.0,saturday,13,12,2014
2014-12-14,678,372,57,26.0,43.0,3.0,sunday,14,12,2014
2014-12-15,693,355,65,36.0,42.0,0.0,monday,15,12,2014
2014-12-16,652,349,68,28.0,51.0,3.0,tuesday,16,12,2014
2014-12-17,734,400,72,30.0,55.0,3.0,wednesday,17,12,2014
2014-12-18,821,428,64,46.0,54.0,1.0,thursday,18,12,2014
2014-12-19,834,444,79,40.0,65.0,1.0,friday,19,12,2014
2014-12-20,783,410,88,45.0,71.0,0.0,saturday,20,12,2014
2014-12-21,783,412,85,44.0,67.0,1.0,sunday,21,12,2014
2014-12-22,825,435,78,45.0,57.0,4.0,monday,22,12,2014
2014-12-23,779,420,78,37.0,65.0,5.0,tuesday,23,12,2014
2014-12-24,691,361,69,32.0,64.0,2.0,wednesday,24,12,2014
2014-12-25,504,248,73,36.0,52.0,4.0,thursday,25,12,2014
2014-12-26,744,401,68,37.0,59.0,6.0,friday,26,12,2014
2014-12-27,698,368,66,31.0,53.0,1.0,saturday,27,12,2014
2014-12-28,646,347,68,33.0,54.0,2.0,sunday,28,12,2014
2014-12-29,799,432,64,32.0,52.0,1.0,monday,29,12,2014
2014-12-30,689,368,65,36.0,45.0,3.0,tuesday,30,12,2014
2014-12-31,720,389,74,36.0,53.0,3.0,wednesday,31,12,2014
2015-01-01,889,461,113,63.0,87.0,6.0,thursday,1,1,2015
2015-01-02,764,414,64,30.0,52.0,2.0,friday,2,1,2015
2015-01-03,795,429,80,40.0,61.0,1.0,saturday,3,1,2015
2015-01-04,605,324,60,37.0,48.0,3.0,sunday,4,1,2015
2015-01-05,863,441,96,54.0,68.0,1.0,monday,5,1,2015
2015-01-06,716,399,68,27.0,41.0,2.0,tuesday,6,1,2015
2015-01-07,711,391,71,30.0,46.0,2.0,wednesday,7,1,2015
2015-01-08,724,382,83,42.0,63.0,2.0,thursday,8,1,2015
2015-01-09,906,490,103,40.0,68.0,4.0,friday,9,1,2015
2015-01-10,792,410,97,46.0,75.0,8.0,saturday,10,1,2015
2015-01-11,730,361,90,55.0,79.0,4.0,sunday,11,1,2015
2015-01-12,817,420,88,43.0,66.0,6.0,monday,12,1,2015
2015-01-13,733,407,76,29.0,55.0,4.0,tuesday,13,1,2015
2015-01-14,892,467,109,46.0,75.0,7.0,wednesday,14,1,2015
2015-01-15,877,468,90,45.0,79.0,1.0,thursday,15,1,2015
2015-01-16,906,470,87,48.0,77.0,5.0,friday,16,1,2015
2015-01-17,916,482,99,48.0,80.0,6.0,saturday,17,1,2015
2015-01-18,755,385,74,52.0,72.0,3.0,sunday,18,1,2015
2015-01-19,890,472,84,43.0,77.0,3.0,monday,19,1,2015
2015-01-20,804,426,79,45.0,59.0,3.0,tuesday,20,1,2015
2015-01-21,722,391,67,39.0,58.0,2.0,wednesday,21,1,2015
2015-01-22,757,414,72,38.0,55.0,6.0,thursday,22,1,2015
2015-01-23,823,439,81,47.0,64.0,0.0,friday,23,1,2015
2015-01-24,833,447,87,42.0,66.0,4.0,saturday,24,1,2015
2015-01-25,673,358,78,36.0,62.0,3.0,sunday,25,1,2015
2015-01-26,697,368,70,41.0,59.0,1.0,monday,26,1,2015
2015-01-27,859,452,82,49.0,60.0,3.0,tuesday,27,1,2015
2015-01-28,799,430,74,40.0,54.0,1.0,wednesday,28,1,2015
2015-01-29,813,429,67,37.0,48.0,1.0,thursday,29,1,2015
2015-01-30,814,438,85,40.0,70.0,4.0,friday,30,1,2015
2015-01-31,833,433,98,51.0,76.0,4.0,saturday,31,1,2015
2015-02-01,824,414,115,54.0,86.0,4.0,sunday,1,2,2015
2015-02-02,890,446,106,64.0,85.0,4.0,monday,2,2,2015
2015-02-03,801,441,78,37.0,55.0,4.0,tuesday,3,2,2015
2015-02-04,939,495,102,51.0,72.0,7.0,wednesday,4,2,2015
2015-02-05,716,376,71,39.0,58.0,2.0,thursday,5,2,2015
2015-02-06,775,418,77,39.0,58.0,1.0,friday,6,2,2015
2015-02-07,655,348,70,37.0,54.0,1.0,saturday,7,2,2015
2015-02-08,722,381,85,47.0,52.0,0.0,sunday,8,2,2015
2015-02-09,769,416,77,45.0,68.0,4.0,monday,9,2,2015
2015-02-10,776,421,65,38.0,45.0,0.0,tuesday,10,2,2015
2015-02-11,710,405,55,23.0,54.0,3.0,wednesday,11,2,2015
2015-02-12,715,389,63,34.0,42.0,1.0,thursday,12,2,2015
2015-02-13,809,440,74,44.0,61.0,2.0,friday,13,2,2015
2015-02-14,814,432,89,46.0,65.0,6.0,saturday,14,2,2015
2015-02-15,753,396,90,55.0,65.0,3.0,sunday,15,2,2015
2015-02-16,769,426,71,33.0,57.0,4.0,monday,16,2,2015
2015-02-17,832,425,81,54.0,68.0,3.0,tuesday,17,2,2015
2015-02-18,808,436,72,39.0,59.0,2.0,wednesday,18,2,2015
2015-02-19,700,378,61,30.0,55.0,1.0,thursday,19,2,2015
2015-02-20,960,502,96,53.0,79.0,6.0,friday,20,2,2015
2015-02-21,873,443,86,57.0,77.0,4.0,saturday,21,2,2015
2015-02-22,848,431,97,55.0,68.0,3.0,sunday,22,2,2015
2015-02-23,864,473,85,41.0,73.0,11.0,monday,23,2,2015
2015-02-24,801,421,95,52.0,69.0,7.0,tuesday,24,2,2015
2015-02-25,830,445,85,47.0,68.0,3.0,wednesday,25,2,2015
2015-02-26,785,429,76,38.0,60.0,4.0,thursday,26,2,2015
2015-02-27,788,432,71,33.0,57.0,2.0,friday,27,2,2015
2015-02-28,877,450,112,56.0,73.0,5.0,saturday,28,2,2015
2015-03-01,819,431,90,48.0,63.0,1.0,sunday,1,3,2015
2015-03-02,748,408,73,40.0,69.0,2.0,monday,2,3,2015
2015-03-03,834,453,94,50.0,68.0,1.0,tuesday,3,3,2015
2015-03-04,866,458,92,51.0,74.0,1.0,wednesday,4,3,2015
2015-03-05,813,426,88,53.0,64.0,2.0,thursday,5,3,2015
2015-03-06,860,466,90,42.0,74.0,6.0,friday,6,3,2015
2015-03-07,889,468,98,45.0,79.0,3.0,saturday,7,3,2015
2015-03-08,798,401,109,56.0,77.0,0.0,sunday,8,3,2015
2015-03-09,816,446,79,38.0,59.0,4.0,monday,9,3,2015
2015-03-10,731,406,61,30.0,48.0,2.0,tuesday,10,3,2015
2015-03-11,806,427,75,44.0,64.0,2.0,wednesday,11,3,2015
2015-03-12,776,418,78,42.0,66.0,4.0,thursday,12,3,2015
2015-03-13,936,493,100,54.0,74.0,3.0,friday,13,3,2015
2015-03-14,867,446,102,52.0,74.0,5.0,saturday,14,3,2015
2015-03-15,880,465,102,52.0,80.0,7.0,sunday,15,3,2015
2015-03-16,762,415,73,33.0,57.0,2.0,monday,16,3,2015
2015-03-17,831,437,99,58.0,74.0,1.0,tuesday,17,3,2015
2015-03-18,756,393,74,49.0,61.0,3.0,wednesday,18,3,2015
2015-03-19,826,431,84,46.0,62.0,1.0,thursday,19,3,2015
2015-03-20,859,467,88,47.0,77.0,1.0,friday,20,3,2015
2015-03-21,765,399,82,39.0,71.0,4.0,saturday,21,3,2015
2015-03-22,829,417,103,50.0,67.0,2.0,sunday,22,3,2015
2015-03-23,724,379,74,46.0,59.0,1.0,monday,23,3,2015
2015-03-24,807,430,68,38.0,68.0,0.0,tuesday,24,3,2015
2015-03-25,980,517,113,57.0,77.0,3.0,wednesday,25,3,2015
2015-03-26,806,429,78,41.0,64.0,5.0,thursday,26,3,2015
2015-03-27,902,472,96,50.0,72.0,7.0,friday,27,3,2015
2015-03-28,935,491,82,47.0,65.0,1.0,saturday,28,3,2015
2015-03-29,845,410,105,62.0,75.0,1.0,sunday,29,3,2015
2015-03-30,800,425,89,35.0,65.0,6.0,monday,30,3,2015
2015-03-31,699,393,52,21.0,40.0,0.0,tuesday,31,3,2015
2015-04-01,746,405,69,38.0,66.0,3.0,wednesday,1,4,2015
2015-04-02,793,429,66,30.0,49.0,3.0,thursday,2,4,2015
2015-04-03,883,455,96,59.0,67.0,0.0,friday,3,4,2015
